id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal,region,bmi,sport_category,Female_M,Male_M,Female_P,Male_P
122973,Vitaliy Tyshchenko,M,22.0,174.0,58.0,Soviet Union,UKR,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics 1,500 Metres",,Ukraine,19.2,Combined,8,14,36.36,63.64
122974,Tamara Andreyevna Tyshkevich,F,21.0,170.0,116.0,Soviet Union,BLR,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Shot Put,,Belarus,40.1,Combined,1,2,33.33,66.67
122974,Tamara Andreyevna Tyshkevich,F,25.0,170.0,116.0,Soviet Union,BLR,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Shot Put,Gold,Belarus,40.1,Combined,3,3,50.0,50.0
122975,Mykhailo Oleksiyovych Tyshko,M,29.0,186.0,82.0,Soviet Union,UKR,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Epee, Individual",,Ukraine,23.7,Miscellaneous,0,4,0.0,100.0
122975,Mykhailo Oleksiyovych Tyshko,M,29.0,186.0,82.0,Soviet Union,UKR,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Epee, Team",Bronze,Ukraine,23.7,Miscellaneous,0,4,0.0,100.0
122976,Davyd Abramovych Tyshler,M,29.0,183.0,79.0,Soviet Union,UKR,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Sabre, Team",Bronze,Ukraine,23.6,Miscellaneous,0,4,0.0,100.0
122976,Davyd Abramovych Tyshler,M,33.0,183.0,79.0,Soviet Union,UKR,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Sabre, Individual",,Ukraine,23.6,Miscellaneous,0,4,0.0,100.0
122976,Davyd Abramovych Tyshler,M,33.0,183.0,79.0,Soviet Union,UKR,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Sabre, Team",,Ukraine,23.6,Miscellaneous,0,4,0.0,100.0
122987,Yury Sergeyevich Tyukalov,M,22.0,181.0,77.0,Soviet Union,RUS,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Single Sculls,Gold,Russia,23.5,Paddling,1,35,2.78,97.22
122987,Yury Sergeyevich Tyukalov,M,26.0,181.0,77.0,Soviet Union,RUS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Double Sculls,Gold,Russia,23.5,Paddling,1,34,2.86,97.14
122987,Yury Sergeyevich Tyukalov,M,30.0,181.0,77.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Double Sculls,Silver,Russia,23.5,Paddling,3,25,10.71,89.29
122988,Irina Viktorovna Tyukhay,F,29.0,171.0,64.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Heptathlon,,Russia,21.9,Combined,57,44,56.44,43.56
122989,Eduard Avtandilovich Tyukin,M,26.0,177.0,84.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Middle-Heavyweight,Bronze,Russia,26.8,Miscellaneous,13,26,33.33,66.67
122990,Ruslan Samaganovich Tyumenbayev,M,22.0,169.0,60.0,Kyrgyzstan,KGZ,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Lightweight, Greco-Roman",Bronze,Kyrgyzstan,21.0,Combat,1,8,11.11,88.89
122991,Viktor Nikolayevich Tyumenev,M,26.0,179.0,85.0,Soviet Union,RUS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey,Gold,Russia,26.5,Skating,20,43,31.75,68.25
122992,Andrey Alekseyevich Tyumentsev,M,25.0,190.0,82.0,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Handball,Handball,Gold,Russia,22.7,Team,24,39,38.1,61.9
122993,Vladimir Yuryevich Tyumentsev,M,19.0,178.0,65.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Moguls,,Russia,20.5,Skiing,48,75,39.02,60.98
122994,Anatoly Tyurin,M,24.0,191.0,87.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Kayak Doubles, 1,000 Metres",,Russia,23.8,Paddling,19,42,31.15,68.85
122994,Anatoly Tyurin,M,28.0,191.0,87.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Kayak Fours, 1,000 Metres",,Uzbekistan,23.8,Paddling,7,15,31.82,68.18
122995,Dmitry Tyurin,M,37.0,178.0,71.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Modern Pentathlon,Modern Pentathlon Individual,,Kazakhstan,22.4,Combined,11,9,55.0,45.0
122996,Oleg Grigoryevich Tyurin,M,27.0,182.0,77.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Double Sculls,Gold,Russia,23.2,Paddling,3,21,12.5,87.5
122997,Anastasiya Tyurina,F,14.0,165.0,50.0,Tajikistan,TJK,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming 50 Metres Freestyle,,Tajikistan,18.4,Aquatics,1,1,50.0,50.0
122998,Lyubov Nikolayevna Tyurina (Yevtushenko-),F,29.0,181.0,75.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball,Gold,Russia,22.9,Team,12,45,21.05,78.95
122999,Nina Tyurkina,F,20.0,176.0,67.0,Soviet Union,RUS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Long Jump,,Russia,21.6,Combined,20,51,28.17,71.83
123001,Yelena Nikolayevna Tyushnyakova (Goncharova-),F,29.0,174.0,70.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Speed Skating,Speed Skating 500 Metres,,Russia,23.1,Skating,33,46,41.77,58.23
123001,Yelena Nikolayevna Tyushnyakova (Goncharova-),F,29.0,174.0,70.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating 1,000 Metres",,Russia,23.1,Skating,33,46,41.77,58.23
123002,Fyodor Anatolyevich Tyutin,M,22.0,188.0,95.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey,,Russia,26.9,Skating,52,61,46.02,53.98
123002,Fyodor Anatolyevich Tyutin,M,26.0,188.0,95.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey,,Russia,26.9,Skating,59,52,53.15,46.85
123002,Fyodor Anatolyevich Tyutin,M,30.0,188.0,95.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey,,Russia,26.9,Skating,71,70,50.35,49.65
123029,Reginald Uba (Suban-),M,25.0,179.0,66.0,Estonia,EST,1936 Summer,1936,Summer,Berlin,Athletics,"Athletics 1,500 Metres",,Estonia,20.6,Combined,0,8,0.0,100.0
123034,Romas Ubartas,M,28.0,203.0,120.0,Soviet Union,LTU,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Discus Throw,Silver,Lithuania,29.1,Combined,3,2,60.0,40.0
123034,Romas Ubartas,M,32.0,203.0,120.0,Lithuania,LTU,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Discus Throw,Gold,Lithuania,29.1,Combined,4,10,28.57,71.43
123034,Romas Ubartas,M,40.0,203.0,120.0,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Discus Throw,,Lithuania,29.1,Combined,10,9,52.63,47.37
123073,Albert Oleksandrovych Udachin,M,23.0,182.0,81.0,Soviet Union,UKR,1964 Summer,1964,Summer,Tokyo,Shooting,Shooting Free Pistol 50 Metres,,Ukraine,24.5,Target,0,1,0.0,100.0
123074,Artem Serhiyovych Udachyn,M,20.0,185.0,144.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Super-Heavyweight,,Ukraine,42.1,Miscellaneous,8,21,27.59,72.41
123074,Artem Serhiyovych Udachyn,M,28.0,185.0,144.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Super-Heavyweight,,Ukraine,42.1,Miscellaneous,13,12,52.0,48.0
123075,Gennady Udalov,M,24.0,167.0,60.0,Soviet Union,RUS,1952 Summer,1952,Summer,Helsinki,Diving,Diving Springboard,,Russia,21.5,Aquatics,8,17,32.0,68.0
123075,Gennady Udalov,M,24.0,167.0,60.0,Soviet Union,RUS,1956 Summer,1956,Summer,Melbourne,Diving,Diving Springboard,,Russia,21.5,Aquatics,5,12,29.41,70.59
123076,Jri-Mikk Udam,M,18.0,192.0,88.0,Estonia,EST,2012 Summer,2012,Summer,London,Rowing,Rowing Double Sculls,,Estonia,23.9,Paddling,0,6,0.0,100.0
123085,Oksana Pavlovna Udmurtova,F,26.0,172.0,58.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Long Jump,,Russia,19.6,Combined,74,51,59.2,40.8
123089,Lyudmila Vyacheslavovna Udobkina,F,29.0,178.0,84.0,Russia-1,RUS,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Two,,Russia,26.5,Sliding,11,29,27.5,72.5
123090,Ivan Vasilyevich Udodov,M,28.0,168.0,56.0,Soviet Union,RUS,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Bantamweight,Gold,Russia,19.8,Miscellaneous,2,20,9.09,90.91
123091,Larisa Udodova,F,18.0,166.0,62.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Freestyle Skiing,Freestyle Skiing Moguls,,Russia,22.5,Skiing,45,64,41.28,58.72
123091,Larisa Udodova,F,20.0,166.0,62.0,Uzbekistan,UZB,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Moguls,,Uzbekistan,22.5,Skiing,2,1,66.67,33.33
123098,Raimundas Udrakis,M,23.0,172.0,67.0,Soviet Union,LTU,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Individual",,Lithuania,22.6,Equestrianism,0,2,0.0,100.0
123098,Raimundas Udrakis,M,23.0,172.0,67.0,Soviet Union,LTU,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",,Lithuania,22.6,Equestrianism,0,2,0.0,100.0
123099,Aivo Udras,M,21.0,186.0,78.0,Estonia,EST,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon 10 Kilometres Sprint,,Estonia,22.5,Skiing,13,37,26.0,74.0
123099,Aivo Udras,M,21.0,186.0,78.0,Estonia,EST,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon 4 X 7.5 Kilometres Relay,,Estonia,22.5,Skiing,13,37,26.0,74.0
123099,Aivo Udras,M,23.0,186.0,78.0,Estonia,EST,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon 10 Kilometres Sprint,,Estonia,22.5,Skiing,28,37,43.08,56.92
123099,Aivo Udras,M,23.0,186.0,78.0,Estonia,EST,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon 20 Kilometres,,Estonia,22.5,Skiing,28,37,43.08,56.92
123099,Aivo Udras,M,23.0,186.0,78.0,Estonia,EST,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon 4 X 7.5 Kilometres Relay,,Estonia,22.5,Skiing,28,37,43.08,56.92
123100,Juozas Ūdras,M,27.0,178.0,72.0,Soviet Union,LTU,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Epee, Individual",,Lithuania,22.7,Miscellaneous,0,2,0.0,100.0
123100,Juozas Ūdras,M,27.0,178.0,72.0,Soviet Union,LTU,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Epee, Team",,Lithuania,22.7,Miscellaneous,0,2,0.0,100.0
123100,Juozas Ūdras,M,31.0,178.0,72.0,Soviet Union,LTU,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Epee, Individual",,Lithuania,22.7,Miscellaneous,0,2,0.0,100.0
123100,Juozas Ūdras,M,31.0,178.0,72.0,Soviet Union,LTU,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Epee, Team",,Lithuania,22.7,Miscellaneous,0,2,0.0,100.0
123101,Kaija Udras (-Vahtra),F,23.0,165.0,58.0,Estonia,EST,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Sprint,,Estonia,21.3,Skiing,24,35,40.68,59.32
123101,Kaija Udras (-Vahtra),F,23.0,165.0,58.0,Estonia,EST,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing15 Km Skiathlon,,Estonia,21.3,Skiing,24,35,40.68,59.32
123101,Kaija Udras (-Vahtra),F,23.0,165.0,58.0,Estonia,EST,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Team Sprint,,Estonia,21.3,Skiing,24,35,40.68,59.32
123102,Arnolds dris,M,24.0,180.0,73.0,Latvia,LAT,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Road Race, Individual",,Latvia,22.5,Cycling,0,6,0.0,100.0
123102,Arnolds dris,M,24.0,180.0,73.0,Latvia,LAT,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Points Race,,Latvia,22.5,Cycling,0,6,0.0,100.0
123146,Irina Ufimtseva,F,15.0,168.0,50.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming 400 Metres Freestyle,,Russia,17.7,Aquatics,45,44,50.56,49.44
123146,Irina Ufimtseva,F,15.0,168.0,50.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming 800 Metres Freestyle,,Russia,17.7,Aquatics,45,44,50.56,49.44
123146,Irina Ufimtseva,F,15.0,168.0,50.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming 4 X 200 Metres Freestyle Relay,,Russia,17.7,Aquatics,45,44,50.56,49.44
123150,Aleksey Mikhaylovich Ugarov,M,25.0,179.0,80.0,Belarus,BLR,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey,,Belarus,25.0,Skating,1,22,4.35,95.65
123164,Vladimer Ugrekhelidze,M,21.0,192.0,73.0,Soviet Union,GEO,1960 Summer,1960,Summer,Roma,Basketball,Basketball,Silver,Georgia,19.8,Team,0,5,0.0,100.0
123166,Pyotr Sergeyevich Ugryumov,M,35.0,175.0,68.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Road Race, Individual",,Russia,22.2,Cycling,10,12,45.45,54.55
123167,Viktor Petrovich Ugryumov,M,36.0,173.0,70.0,Soviet Union,BLR,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Dressage, Individual",,Belarus,23.4,Equestrianism,0,2,0.0,100.0
123167,Viktor Petrovich Ugryumov,M,36.0,173.0,70.0,Soviet Union,BLR,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Dressage, Team",,Belarus,23.4,Equestrianism,0,2,0.0,100.0
123167,Viktor Petrovich Ugryumov,M,40.0,173.0,70.0,Soviet Union,BLR,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze,Belarus,23.4,Equestrianism,0,2,0.0,100.0
123167,Viktor Petrovich Ugryumov,M,40.0,173.0,70.0,Soviet Union,BLR,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold,Belarus,23.4,Equestrianism,0,2,0.0,100.0
123192,Maicel Uibo,M,23.0,188.0,84.0,Estonia,EST,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Decathlon,,Estonia,23.8,Combined,7,12,36.84,63.16
123205,Ivan Sergeyevich Ukhov,M,26.0,192.0,67.0,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics High Jump,Gold,Russia,18.2,Combined,69,46,60.0,40.0
123206,Vladimir Vasilyevich Ukhov,M,28.0,178.0,67.0,Soviet Union,RUS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics 50 Kilometres Walk,,Russia,21.1,Combined,20,51,28.17,71.83
123212,Dmitry Matveyevich Ukolov,M,26.0,175.0,86.0,Soviet Union,RUS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey,Gold,Russia,28.1,Skating,0,32,0.0,100.0
123214,Yevgeniya Nikolayevna Ukolova,F,23.0,181.0,66.0,Russia-1,RUS,2012 Summer,2012,Summer,London,Beach Volleyball,Beach Volleyballbeach,,Russia,20.1,Team,55,26,67.9,32.1
123214,Yevgeniya Nikolayevna Ukolova,F,27.0,181.0,66.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyballbeach,,Russia,20.1,Team,42,16,72.41,27.59
123216,Vladislava Ukraintseva,F,28.0,175.0,56.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Two Person Dinghy,,Russia,18.3,Water,2,10,16.67,83.33
123217,Fridrihs Uksti,M,24.0,176.0,70.0,Latvia,LAT,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Team Pursuit, 4,000 Metres",,Latvia,22.6,Cycling,0,6,0.0,100.0
123217,Fridrihs Uksti,M,24.0,176.0,70.0,Latvia,LAT,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Team Pursuit, 4,000 Metres",,Latvia,22.6,Cycling,0,5,0.0,100.0
123218,Rustam Maratovich Ukumanov,M,26.0,192.0,86.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Water Polo,Water Polo,,Kazakhstan,23.3,Team,0,12,0.0,100.0
123222,Aleksey Nikolayevich Ulanov,M,24.0,176.0,71.0,Soviet Union-1,RUS,1972 Winter,1972,Winter,Sapporo,Figure Skating,Figure Skating Mixed Pairs,Gold,Russia,22.9,Skating,12,32,27.27,72.73
123223,Denis Ulanov,M,22.0,175.0,85.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Light-Heavyweight,Bronze,Kazakhstan,27.8,Miscellaneous,3,6,33.33,66.67
123224,Vladimir Viktorovich Ulanov,M,25.0,188.0,82.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball,Silver,Russia,23.2,Team,13,36,26.53,73.47
123225,Edgaras Ulanovas,M,24.0,198.0,94.0,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball,,Lithuania,24.0,Team,0,12,0.0,100.0
123234,Sergey Valeryevich Ulegin,M,30.0,181.0,77.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Canadian Doubles, 500 Metres",Silver,Russia,23.5,Paddling,6,21,22.22,77.78
123234,Sergey Valeryevich Ulegin,M,30.0,181.0,77.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Canadian Doubles, 1,000 Metres",,Russia,23.5,Paddling,6,21,22.22,77.78
123242,Mariya Viktorivna Ulitina,F,24.0,178.0,65.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Singles,,Ukraine,20.5,Racquet,7,5,58.33,41.67
123244,Nikolay Uliyanin,M,24.0,178.0,67.0,Kazakhstan,KAZ,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating 1,500 Metres",,Kazakhstan,21.1,Skating,26,8,76.47,23.53
123245,Egle Uljas,F,19.0,174.0,55.0,Estonia,EST,2004 Summer,2004,Summer,Athina,Athletics,Athletics 400 Metres,,Estonia,18.2,Combined,4,12,25.0,75.0
123285,Yury Ulyachenko,M,23.0,179.0,77.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Kayak Doubles, 500 Metres",,Kyrgyzstan,24.0,Paddling,0,4,0.0,100.0
123285,Yury Ulyachenko,M,23.0,179.0,77.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Kayak Doubles, 1,000 Metres",,Kyrgyzstan,24.0,Paddling,0,4,0.0,100.0
123286,Dmitry Sergeyevich Ulyanov,M,23.0,186.0,86.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Giant Slalom,,Russia,24.9,Skiing,53,91,36.81,63.19
123286,Dmitry Sergeyevich Ulyanov,M,23.0,186.0,86.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Slalom,,Russia,24.9,Skiing,53,91,36.81,63.19
123287,Iolanta Yevgenyevna Ulyeva,F,24.0,170.0,92.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Shot Put,,Kazakhstan,31.8,Combined,17,12,58.62,41.38
123287,Iolanta Yevgenyevna Ulyeva,F,28.0,170.0,92.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Athletics,Athletics Shot Put,,Kazakhstan,31.8,Combined,15,11,57.69,42.31
123287,Iolanta Yevgenyevna Ulyeva,F,32.0,170.0,92.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Shot Put,,Kazakhstan,31.8,Combined,15,8,65.22,34.78
123289,Bagautdin Mustafayevich Umakhanov,M,25.0,160.0,61.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Bantamweight, Freestyle",,Russia,23.8,Combat,6,36,14.29,85.71
123290,Murad Mustafayevich Umakhanov,M,23.0,164.0,61.5,Russia,RUS,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Lightweight, Freestyle",Gold,Russia,22.9,Combat,5,36,12.2,87.8
123290,Murad Mustafayevich Umakhanov,M,27.0,164.0,61.5,Russia,RUS,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Lightweight, Freestyle",,Russia,22.9,Combat,9,33,21.43,78.57
123293,Nina Dmytrivna Umanets,F,24.0,177.0,79.0,Soviet Union,UKR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Coxed Eights,Silver,Ukraine,25.2,Paddling,8,15,34.78,65.22
123297,Olga Vladimirovna Umaraliyeva,F,28.0,161.0,58.0,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Kayak Singles, 200 Metres",,Uzbekistan,22.4,Paddling,1,5,16.67,83.33
123298,Gintautas Ionovich Umaras,M,25.0,187.0,84.0,Soviet Union,LTU,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Individual Pursuit, 4,000 Metres",Gold,Lithuania,24.0,Cycling,1,4,20.0,80.0
123298,Gintautas Ionovich Umaras,M,25.0,187.0,84.0,Soviet Union,LTU,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Team Pursuit, 4,000 Metres",Gold,Lithuania,24.0,Cycling,1,4,20.0,80.0
123299,Mindaugas Umaras,M,20.0,182.0,79.0,Soviet Union,LTU,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Team Pursuit, 4,000 Metres",Gold,Lithuania,23.8,Cycling,1,4,20.0,80.0
123299,Mindaugas Umaras,M,28.0,182.0,79.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Team Pursuit, 4,000 Metres",,Lithuania,23.8,Cycling,8,13,38.1,61.9
123300,Gadzhi Magomedovich Umarov,M,27.0,186.0,87.0,Russia,RUS,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Heavyweight,,Russia,25.1,Combat,13,29,30.95,69.05
123301,Makhmud Bedalovich Umarov,M,32.0,163.0,73.0,Soviet Union,KAZ,1956 Summer,1956,Summer,Melbourne,Shooting,Shooting Free Pistol 50 Metres,Silver,Kazakhstan,27.5,Target,0,3,0.0,100.0
123301,Makhmud Bedalovich Umarov,M,35.0,163.0,73.0,Soviet Union,KAZ,1960 Summer,1960,Summer,Roma,Shooting,Shooting Free Pistol 50 Metres,Silver,Kazakhstan,27.5,Target,0,1,0.0,100.0
123377,Dainis Upelnieks,M,33.0,193.0,103.0,Latvia,LAT,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Skeet,,Latvia,27.7,Target,0,1,0.0,100.0
123378,Gundars Upenieks,M,20.0,186.0,80.0,Latvia,LAT,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon 10 Kilometres Sprint,,Latvia,23.1,Skiing,0,18,0.0,100.0
123378,Gundars Upenieks,M,20.0,186.0,80.0,Latvia,LAT,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon 20 Kilometres,,Latvia,23.1,Skiing,0,18,0.0,100.0
123378,Gundars Upenieks,M,20.0,186.0,80.0,Latvia,LAT,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon 4 X 7.5 Kilometres Relay,,Latvia,23.1,Skiing,0,18,0.0,100.0
123378,Gundars Upenieks,M,22.0,186.0,80.0,Latvia,LAT,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon 20 Kilometres,,Latvia,23.1,Skiing,5,12,29.41,70.59
123378,Gundars Upenieks,M,22.0,186.0,80.0,Latvia,LAT,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon 4 X 7.5 Kilometres Relay,,Latvia,23.1,Skiing,5,12,29.41,70.59
123378,Gundars Upenieks,M,26.0,186.0,80.0,Latvia,LAT,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon 20 Kilometres,,Latvia,23.1,Skiing,10,18,35.71,64.29
123378,Gundars Upenieks,M,26.0,186.0,80.0,Latvia,LAT,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon 4 X 7.5 Kilometres Relay,,Latvia,23.1,Skiing,10,18,35.71,64.29
123378,Gundars Upenieks,M,30.0,186.0,80.0,Latvia,LAT,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon 10 Kilometres Sprint,,Latvia,23.1,Skiing,3,20,13.04,86.96
123378,Gundars Upenieks,M,30.0,186.0,80.0,Latvia,LAT,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon 20 Kilometres,,Latvia,23.1,Skiing,3,20,13.04,86.96
123378,Gundars Upenieks,M,30.0,186.0,80.0,Latvia,LAT,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon 4 X 7.5 Kilometres Relay,,Latvia,23.1,Skiing,3,20,13.04,86.96
123382,Aleksandrs Upmals,M,19.0,176.0,67.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Marathon,,Russia,21.6,Combined,0,44,0.0,100.0
123385,Dmitry Sergeyevich Upper,M,27.0,185.0,92.0,Kazakhstan,KAZ,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey,,Kazakhstan,26.9,Skating,1,27,3.57,96.43
123387,Oskar praus,M,25.0,165.0,68.0,Estonia,EST,1924 Summer,1924,Summer,Paris,Football,Football,,Estonia,25.0,Team,0,11,0.0,100.0
123402,Gulzat Uralbayeva,F,18.0,158.0,57.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Judo,Judo Lightweight,,Kazakhstan,22.8,Combat,11,27,28.95,71.05
123403,Yulen Isaakovych Uralov,M,27.0,178.0,72.0,Soviet Union,UKR,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Foil, Individual",,Ukraine,22.7,Miscellaneous,1,4,20.0,80.0
123403,Yulen Isaakovych Uralov,M,27.0,178.0,72.0,Soviet Union,UKR,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Foil, Team",,Ukraine,22.7,Miscellaneous,1,4,20.0,80.0
123449,Galina Napoleonovna Urbanovich (Khelle-),F,34.0,164.0,58.0,Soviet Union,AZE,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Individual All-Around,,Azerbaijan,21.6,Gymnastics,7,0,100.0,0.0
