id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal,region
134382,Aleksandra Zertsalova,F,18.0,174.0,62.0,Kyrgyzstan,KGZ,2000 Summer,2000,Summer,Sydney,Swimming,Swimming 200 Metres Individual Medley,,Kyrgyzstan
134382,Aleksandra Zertsalova,F,18.0,174.0,62.0,Kyrgyzstan,KGZ,2000 Summer,2000,Summer,Sydney,Swimming,Swimming 400 Metres Individual Medley,,Kyrgyzstan
134396,Daryna Yurivna Zevina,F,17.0,178.0,67.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Swimming,Swimming 4 X 200 Metres Freestyle Relay,,Ukraine
134396,Daryna Yurivna Zevina,F,17.0,178.0,67.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Swimming,Swimming 100 Metres Backstroke,,Ukraine
134396,Daryna Yurivna Zevina,F,17.0,178.0,67.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Swimming,Swimming 200 Metres Backstroke,,Ukraine
134396,Daryna Yurivna Zevina,F,21.0,178.0,67.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming 200 Metres Backstroke,,Ukraine
134398,Andrey Zeyts,M,29.0,178.0,69.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Road Race, Individual",,Kazakhstan
134398,Andrey Zeyts,M,29.0,178.0,69.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Individual Time Trial,,Kazakhstan
134406,Marina Zgurscaia (-Gladcenco),F,23.0,165.0,65.0,Moldova,MDA,2012 Summer,2012,Summer,London,Shooting,Shooting Air Pistol 10 Metres,,Moldova
134407,Leonid Ivanovych Zhabotynskiy,M,26.0,189.0,163.0,Soviet Union,UKR,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Heavyweight,Gold,Ukraine
134407,Leonid Ivanovych Zhabotynskiy,M,30.0,189.0,163.0,Soviet Union,UKR,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Heavyweight,Gold,Ukraine
134408,Elmadi Zaynaydiyevich Zhabrailov,M,26.0,182.0,85.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Middleweight, Freestyle",Silver,Russia
134408,Elmadi Zaynaydiyevich Zhabrailov,M,30.0,182.0,85.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Middleweight, Freestyle",,Kazakhstan
134411,Anatoly Zhakovlev,M,24.0,178.0,72.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Foil, Individual",,Russia
134412,Birzhan Zhakypovich Zhakypov,M,24.0,167.0,48.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Light-Flyweight,,Kazakhstan
134412,Birzhan Zhakypovich Zhakypov,M,28.0,167.0,48.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Boxing,Boxing Light-Flyweight,,Kazakhstan
134412,Birzhan Zhakypovich Zhakypov,M,32.0,167.0,48.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Light-Flyweight,,Kazakhstan
134413,Aleksey Yuryevich Zhamnov,M,21.0,186.0,91.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey,Gold,Russia
134413,Aleksey Yuryevich Zhamnov,M,27.0,186.0,91.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey,Silver,Russia
134413,Aleksey Yuryevich Zhamnov,M,31.0,186.0,91.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey,Bronze,Russia
134420,Gulzhanat Zhanatbek,F,24.0,170.0,55.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Marathon,,Kazakhstan
134629,Olga Zhanibekova,F,22.0,167.0,72.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Heavyweight, Freestyle",,Kazakhstan
134630,Zhanar Zhanzunova,F,23.0,168.0,70.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Judo,Judo Middleweight,,Kazakhstan
134688,Marat Batyrbekovich Zhaparov,M,28.0,170.0,75.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Ski Jumping,Ski Jumping Normal Hill Individual,,Kazakhstan
134688,Marat Batyrbekovich Zhaparov,M,28.0,170.0,75.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Ski Jumping,Ski Jumping Large Hill Individual,,Kazakhstan
134689,Radik Batyrbekovich Zhaparov,M,21.0,172.0,56.0,Kazakhstan,KAZ,2006 Winter,2006,Winter,Torino,Ski Jumping,Ski Jumping Normal Hill Individual,,Kazakhstan
134689,Radik Batyrbekovich Zhaparov,M,21.0,172.0,56.0,Kazakhstan,KAZ,2006 Winter,2006,Winter,Torino,Ski Jumping,Ski Jumping Large Hill Individual,,Kazakhstan
134689,Radik Batyrbekovich Zhaparov,M,21.0,172.0,56.0,Kazakhstan,KAZ,2006 Winter,2006,Winter,Torino,Ski Jumping,Ski Jumping Large Hill Team,,Kazakhstan
134690,Ruslan Zhaparov,M,20.0,198.0,80.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Heavyweight,,Kazakhstan
134691,Zhazira Abdrakhmanovna Zhapparkul,F,22.0,155.0,69.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Light-Heavyweight,Silver,Kazakhstan
134692,Tatyana Ivanovna Zharganova,F,15.0,147.0,40.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Individual All-Around,,Belarus
134692,Tatyana Ivanovna Zharganova,F,15.0,147.0,40.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Team All-Around,,Belarus
134692,Tatyana Ivanovna Zharganova,F,15.0,147.0,40.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Uneven Bars,,Belarus
134692,Tatyana Ivanovna Zharganova,F,15.0,147.0,40.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Balance Beam,,Belarus
134692,Tatyana Ivanovna Zharganova,F,20.0,147.0,40.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Individual All-Around,,Belarus
134692,Tatyana Ivanovna Zharganova,F,20.0,147.0,40.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Team All-Around,,Belarus
134692,Tatyana Ivanovna Zharganova,F,20.0,147.0,40.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Floor Exercise,,Belarus
134692,Tatyana Ivanovna Zharganova,F,20.0,147.0,40.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Horse Vault,,Belarus
134692,Tatyana Ivanovna Zharganova,F,20.0,147.0,40.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Uneven Bars,,Belarus
134692,Tatyana Ivanovna Zharganova,F,20.0,147.0,40.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Balance Beam,,Belarus
134694,Olga Nikolayevna Zharkova,F,23.0,168.0,60.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Curling,Curling,,Russia
134694,Olga Nikolayevna Zharkova,F,27.0,168.0,60.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Curling,Curling,,Russia
134695,Lyudmila Ilyinichna Zharkova-Maslakova,F,16.0,175.0,59.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics 100 Metres,,Russia
134695,Lyudmila Ilyinichna Zharkova-Maslakova,F,16.0,175.0,59.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics 4 X 100 Metres Relay,Bronze,Russia
134695,Lyudmila Ilyinichna Zharkova-Maslakova,F,20.0,175.0,59.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Athletics,Athletics 100 Metres,,Russia
134695,Lyudmila Ilyinichna Zharkova-Maslakova,F,20.0,175.0,59.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Athletics,Athletics 4 X 100 Metres Relay,,Russia
134695,Lyudmila Ilyinichna Zharkova-Maslakova,F,24.0,175.0,59.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics 100 Metres,,Russia
134695,Lyudmila Ilyinichna Zharkova-Maslakova,F,24.0,175.0,59.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics 200 Metres,,Russia
134695,Lyudmila Ilyinichna Zharkova-Maslakova,F,24.0,175.0,59.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics 4 X 100 Metres Relay,Bronze,Russia
134695,Lyudmila Ilyinichna Zharkova-Maslakova,F,28.0,175.0,59.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics 200 Metres,,Russia
134695,Lyudmila Ilyinichna Zharkova-Maslakova,F,28.0,175.0,59.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics 4 X 100 Metres Relay,Silver,Russia
134696,Alzhan Musurbekovich Zharmukhamedov,M,27.0,207.0,95.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Basketball,Basketball,Gold,Russia
134696,Alzhan Musurbekovich Zharmukhamedov,M,31.0,207.0,95.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Basketball,Basketball,Bronze,Russia
134697,Innokenty Sergeyevich Zharov,M,27.0,180.0,73.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics 4 X 400 Metres Relay,,Russia
134698,Vladimir Ivanovich Zharov,M,27.0,160.0,51.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Coxed Eights,,Russia
134700,Gani Olzhabayevich Zhaylauov,M,26.0,172.0,63.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Boxing,Boxing Lightweight,,Kazakhstan
134701,Vasyl Ivanovych Zhdanov,M,25.0,181.0,77.0,Soviet Union,UKR,1988 Summer,1988,Summer,Seoul,Cycling,Cycling 100 Kilometres Team Time Trial,,Ukraine
134702,Oksana Gennadyevna Zhdanovich,F,18.0,168.0,43.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Group,,Belarus
134703,Viktor Frantsevich Zhdanovich,M,18.0,182.0,78.0,Soviet Union,RUS,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Foil, Team",,Russia
134703,Viktor Frantsevich Zhdanovich,M,22.0,182.0,78.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Foil, Individual",Gold,Russia
134703,Viktor Frantsevich Zhdanovich,M,22.0,182.0,78.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Foil, Team",Gold,Russia
134703,Viktor Frantsevich Zhdanovich,M,26.0,182.0,78.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Foil, Individual",,Russia
134703,Viktor Frantsevich Zhdanovich,M,26.0,182.0,78.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Foil, Team",Gold,Russia
134704,Nataliya Valeryevna Zhedik,F,24.0,182.0,74.0,Russia,RUS,2012 Summer,2012,Summer,London,Basketball,Basketball,,Russia
134705,Anatoly Nikolayevich Zheglanov,M,21.0,178.0,78.0,Soviet Union,UKR,1968 Winter,1968,Winter,Grenoble,Ski Jumping,Ski Jumping Normal Hill Individual,,Ukraine
134705,Anatoly Nikolayevich Zheglanov,M,21.0,178.0,78.0,Soviet Union,UKR,1968 Winter,1968,Winter,Grenoble,Ski Jumping,Ski Jumping Large Hill Individual,,Ukraine
134705,Anatoly Nikolayevich Zheglanov,M,25.0,178.0,78.0,Soviet Union,UKR,1972 Winter,1972,Winter,Sapporo,Ski Jumping,Ski Jumping Normal Hill Individual,,Ukraine
134705,Anatoly Nikolayevich Zheglanov,M,25.0,178.0,78.0,Soviet Union,UKR,1972 Winter,1972,Winter,Sapporo,Ski Jumping,Ski Jumping Large Hill Individual,,Ukraine
134711,Aygerim Agdarbekovna Zheksembinova,F,18.0,164.0,55.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Duet,,Kazakhstan
134712,Sergey Viktorovich Zhelanov,M,23.0,190.0,82.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Decathlon,Bronze,Russia
134717,Yakiv Illich Zhelezniak,M,31.0,172.0,87.0,Soviet Union,UKR,1972 Summer,1972,Summer,Munich,Shooting,Shooting Mixed Running Target 50 Metres,Gold,Ukraine
134718,Igor Nikolayevich Zhelezovsky,M,24.0,186.0,95.0,Soviet Union,BLR,1988 Winter,1988,Winter,Calgary,Speed Skating,Speed Skating 500 Metres,,Belarus
134718,Igor Nikolayevich Zhelezovsky,M,24.0,186.0,95.0,Soviet Union,BLR,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating 1,000 Metres",Bronze,Belarus
134718,Igor Nikolayevich Zhelezovsky,M,24.0,186.0,95.0,Soviet Union,BLR,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating 1,500 Metres",,Belarus
134718,Igor Nikolayevich Zhelezovsky,M,28.0,186.0,95.0,Unified Team,BLR,1992 Winter,1992,Winter,Albertville,Speed Skating,Speed Skating 500 Metres,,Belarus
134718,Igor Nikolayevich Zhelezovsky,M,28.0,186.0,95.0,Unified Team,BLR,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating 1,000 Metres",,Belarus
134718,Igor Nikolayevich Zhelezovsky,M,28.0,186.0,95.0,Unified Team,BLR,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating 1,500 Metres",,Belarus
134718,Igor Nikolayevich Zhelezovsky,M,30.0,186.0,95.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Speed Skating,Speed Skating 500 Metres,,Belarus
134718,Igor Nikolayevich Zhelezovsky,M,30.0,186.0,95.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating 1,000 Metres",Silver,Belarus
134719,Mikhail Nikolayevich Zhelobovsky,M,22.0,174.0,65.0,Soviet Union,BLR,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics 1,500 Metres",,Belarus
134747,Oleh Zherebytskiy,M,19.0,182.0,81.0,Ukraine-2,UKR,2006 Winter,2006,Winter,Torino,Luge,Luge Mixed (Men)'S Doubles,,Ukraine
134748,Yevgeny Viktorovich Zhernosek,M,24.0,193.0,145.0,Belarus,BLR,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Super-Heavyweight,,Belarus
134749,Oleg Aleksandrovich Zhestkov,M,25.0,190.0,98.0,Russia,RUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Kayak Fours, 1,000 Metres",,Russia
134749,Oleg Aleksandrovich Zhestkov,M,29.0,190.0,98.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Kayak Fours, 1,000 Metres",,Russia
134750,Svetlana Zhidko (-Levkevich),F,16.0,178.0,70.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 100 Metres Freestyle,,Belarus
134750,Svetlana Zhidko (-Levkevich),F,16.0,178.0,70.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 4 X 100 Metres Freestyle Relay,,Belarus
134750,Svetlana Zhidko (-Levkevich),F,16.0,178.0,70.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 4 X 200 Metres Freestyle Relay,,Belarus
134751,Aleksey Petrovich Zhigalov,M,37.0,167.0,60.0,Soviet Union,RUS,1952 Summer,1952,Summer,Helsinki,Diving,Diving Springboard,,Russia
134752,Lyubov Yegorovna Zhigalova,F,28.0,167.0,60.0,Soviet Union,RUS,1952 Summer,1952,Summer,Helsinki,Diving,Diving Springboard,,Russia
134752,Lyubov Yegorovna Zhigalova,F,32.0,167.0,60.0,Soviet Union,RUS,1956 Summer,1956,Summer,Melbourne,Diving,Diving Platform,,Russia
134753,Ruslan Nailyevich Zhiganshin,M,21.0,177.0,57.0,Russia-3,RUS,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,,Russia
134755,Vladimir Gennadyevich Zhigaryov,M,20.0,186.0,78.0,Belarus,BLR,2012 Summer,2012,Summer,London,Swimming,"Swimming 1,500 Metres Freestyle",,Belarus
134756,Vladimir Viktorovich Zhigily,M,23.0,207.0,105.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Basketball,Basketball,Bronze,Russia
134756,Vladimir Viktorovich Zhigily,M,27.0,207.0,105.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball,Bronze,Russia
134757,Aleksandr Aleksandrovich Zhigin,M,19.0,178.0,70.0,Kazakhstan,KAZ,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating 500 Metres,,Kazakhstan
134757,Aleksandr Aleksandrovich Zhigin,M,19.0,178.0,70.0,Kazakhstan,KAZ,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating 1,000 Metres",,Kazakhstan
134757,Aleksandr Aleksandrovich Zhigin,M,27.0,178.0,70.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating 1,500 Metres",,Kazakhstan
134758,Yevgeny Georgiyevich Zhigulin,M,24.0,205.0,100.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Coxless Fours,,Russia
134759,Viktoriya Yuryevna Zhilinskayte,F,23.0,188.0,80.0,Russia,RUS,2012 Summer,2012,Summer,London,Handball,Handball,,Russia
134759,Viktoriya Yuryevna Zhilinskayte,F,27.0,188.0,80.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball,Gold,Russia
134760,Yevgeny Anatolyevich Zhilyayev,M,27.0,190.0,91.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo,,Kazakhstan
134760,Yevgeny Anatolyevich Zhilyayev,M,31.0,190.0,91.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo,,Kazakhstan
134760,Yevgeny Anatolyevich Zhilyayev,M,39.0,190.0,91.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Water Polo,Water Polo,,Kazakhstan
134761,Alla Nikolayevna Zhilyayeva (Shumakova-),F,27.0,163.0,47.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Marathon,,Russia
134762,Aleksandr Vasilyevich Zhirov,M,21.0,183.0,79.0,Soviet Union,RUS,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Giant Slalom,,Russia
134762,Aleksandr Vasilyevich Zhirov,M,21.0,183.0,79.0,Soviet Union,RUS,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Slalom,,Russia
134763,Vasily Valeryevich Zhirov,M,22.0,186.0,81.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Light-Heavyweight,Gold,Kazakhstan
134764,Marina Serafimovna Zhirova (Titova-),F,25.0,170.0,58.0,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics 100 Metres,,Russia
134764,Marina Serafimovna Zhirova (Titova-),F,25.0,170.0,58.0,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics 4 X 100 Metres Relay,Bronze,Russia
134765,Vasily Georgievich Zhitaryev,M,21.0,166.0,66.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Football,Football,,Russia
134766,Askhat Rasulovich Zhitkeyev,M,19.0,187.0,100.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Judo,Judo Half-Heavyweight,,Kazakhstan
134766,Askhat Rasulovich Zhitkeyev,M,23.0,187.0,100.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Judo,Judo Half-Heavyweight,,Kazakhstan
134766,Askhat Rasulovich Zhitkeyev,M,27.0,187.0,100.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Judo,Judo Half-Heavyweight,Silver,Kazakhstan
134767,Aleksey Nikolayevich Zhitnik,M,19.0,178.0,77.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey,Gold,Russia
134767,Aleksey Nikolayevich Zhitnik,M,25.0,178.0,77.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey,Silver,Russia
134768,Nina Alexandrovna Zhivanevskaya Ilichiova,F,15.0,166.0,56.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming 100 Metres Backstroke,,Russia
134768,Nina Alexandrovna Zhivanevskaya Ilichiova,F,15.0,166.0,56.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming 200 Metres Backstroke,,Russia
134768,Nina Alexandrovna Zhivanevskaya Ilichiova,F,15.0,166.0,56.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming 4 X 100 Metres Medley Relay,Bronze,Russia
134768,Nina Alexandrovna Zhivanevskaya Ilichiova,F,19.0,166.0,56.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 100 Metres Backstroke,,Russia
134768,Nina Alexandrovna Zhivanevskaya Ilichiova,F,19.0,166.0,56.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 200 Metres Backstroke,,Russia
134768,Nina Alexandrovna Zhivanevskaya Ilichiova,F,19.0,166.0,56.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 4 X 100 Metres Medley Relay,,Russia
134769,Denis Yevgenyevich Zhivchikov,M,24.0,191.0,95.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo,,Kazakhstan
134770,Yuliya Vladimirovna Zhivitsa,F,22.0,170.0,51.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Fencing,"Fencingsabre, Individual",,Kazakhstan
134771,Viktor Vasilyevich Zhluktov,M,22.0,190.0,89.0,Soviet Union,RUS,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey,Gold,Russia
134771,Viktor Vasilyevich Zhluktov,M,26.0,190.0,89.0,Soviet Union,RUS,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey,Silver,Russia
134772,Yaroslav Vitaliyovych Zhmudenko,M,23.0,175.0,70.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Singles,,Ukraine
134773,Vladimir Vladimirovich Zhmudsky,M,25.0,180.0,81.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo,Gold,Russia
134774,"Daryna Yaroslavivna ""Dar'ia"" Zhoba",F,18.0,161.0,53.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Individual All-Around,,Ukraine
134774,"Daryna Yaroslavivna ""Dar'ia"" Zhoba",F,18.0,161.0,53.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Team All-Around,,Ukraine
134774,"Daryna Yaroslavivna ""Dar'ia"" Zhoba",F,18.0,161.0,53.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Uneven Bars,,Ukraine
134774,"Daryna Yaroslavivna ""Dar'ia"" Zhoba",F,18.0,161.0,53.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Balance Beam,,Ukraine
134776,Valeriya Sergeyevna Zholobova-Koblova,F,19.0,164.0,58.0,Russia,RUS,2012 Summer,2012,Summer,London,Wrestling,"Wrestlinglightweight, Freestyle",,Russia
134776,Valeriya Sergeyevna Zholobova-Koblova,F,23.0,164.0,58.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestlinglightweight, Freestyle",Silver,Russia
134786,Levan Zhorzholiani,M,20.0,192.0,100.0,Georgia,GEO,2008 Summer,2008,Summer,Beijing,Judo,Judo Half-Heavyweight,,Georgia
134786,Levan Zhorzholiani,M,24.0,192.0,100.0,Georgia,GEO,2012 Summer,2012,Summer,London,Judo,Judo Half-Heavyweight,,Georgia
134833,Olha Bohdanivna Zhovnir,F,19.0,165.0,55.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Fencing,"Fencingsabre, Team",Gold,Ukraine
134874,Aleksey Vladimirovich Zhuk,M,24.0,187.0,83.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Handball,Handball,Silver,Russia
134875,Nina Alekseyevna Zhuk (Bakusheva-),F,25.0,168.0,57.0,Soviet Union-1,RUS,1960 Winter,1960,Winter,Squaw Valley,Figure Skating,Figure Skating Mixed Pairs,,Russia
134876,Stanislav Alekseyevich Zhuk,M,25.0,168.0,57.0,Soviet Union-1,RUS,1960 Winter,1960,Winter,Squaw Valley,Figure Skating,Figure Skating Mixed Pairs,,Russia
134877,"Tatyana Alekseyevna Zhuk (-Shesternyova, -Sokolova)",F,18.0,156.0,52.0,Soviet Union-2,RUS,1964 Winter,1964,Winter,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,,Russia
134877,"Tatyana Alekseyevna Zhuk (-Shesternyova, -Sokolova)",F,22.0,156.0,52.0,Soviet Union-2,RUS,1968 Winter,1968,Winter,Grenoble,Figure Skating,Figure Skating Mixed Pairs,Silver,Russia
134878,Vitaly Ivanovich Zhuk,M,27.0,166.0,63.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Lightweight, Greco-Roman",,Belarus
134879,Oleksiy Zhukov,M,29.0,187.0,90.0,Ukraine,UKR,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Two,,Ukraine
134879,Oleksiy Zhukov,M,29.0,187.0,90.0,Ukraine,UKR,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Four,,Ukraine
134880,Sergey Petrovich Zhukov,M,30.0,192.0,87.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey,,Russia
134881,Yevgeny Zhukov,M,30.0,179.0,67.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Athletics,"Athletics 10,000 Metres",,Russia
134882,Inna Ivanovna Zhukova,F,17.0,173.0,55.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Individual,,Belarus
134882,Inna Ivanovna Zhukova,F,21.0,173.0,55.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Individual,Silver,Belarus
134883,Marina Viktorovna Zhukova,F,21.0,188.0,82.0,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Double Sculls,,Russia
134884,Nataliya Gennadyevna Zhukova (Rykova-),F,28.0,184.0,70.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball,,Kazakhstan
